id,long,lat,order,hole,piece,group,NHGISST,NHGISCTY,GISJOIN,GISJOIN2,SHAPE_AREA,SHAPE_LEN,tract_num,con_disdvntg,con_afflnc,density,oblex.eb,insc.eb,mean.inform.soc.control,log.violent.crime.0305,vcres_obin,vcres_obincr
11900,-1966681.05824467,1389921.77776573,1588,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1966674.67356418,1389940.40551466,1589,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1966670.58051182,1389952.33581495,1590,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1966638.03458045,1390047.60078151,1591,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1966634.57007177,1390057.87401211,1592,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1966601.22718311,1390162.90095365,1593,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1966560.94324754,1390289.61415569,1594,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1966524.76439387,1390417.14837411,1595,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1966494.60933437,1390523.42638822,1596,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1966440.34105387,1390714.72019739,1597,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1966416.22482547,1390799.7420072,1598,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1966331.79847808,1391097.31683787,1599,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1966315.14958915,1391148.50856249,1600,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1966270.23728651,1391286.53555069,1601,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1966191.84977023,1391562.84816228,1602,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1966182.80054573,1391594.73246873,1603,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1966162.67511857,1391554.57484337,1604,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1966044.43973769,1391360.27665559,1605,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1965992.61044723,1391265.19513958,1606,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1965933.48824571,1391168.04754938,1607,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1965897.50787952,1391100.426475,1608,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1965870.08352652,1391058.20277546,1609,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1965709.63046086,1391012.69200301,1610,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1965607.52369114,1390983.73989791,1611,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1965516.98934277,1390969.54503596,1612,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1965429.46538779,1390944.72207185,1613,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1965341.86925555,1390919.89008559,1614,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
11900,-1965261.64121903,1390897.14221783,1615,FALSE,1,11900.1,530,0330,G5300330011900,5300330011900,3210874.42481,12349.9592649,011900,0.36,-0.93,0.58,-0.038,-0.096,2.87,1.89,0.80318077,0.6857446
1200,-1964354.48728897,1413575.43109554,1616,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964414.98988067,1413500.82386347,1617,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964391.92623738,1413494.60759659,1618,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964327.75463475,1413476.01593629,1619,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964250.80464898,1413442.66402547,1620,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964141.7598397401,1413411.66689789,1621,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964047.25273445,1413384.79289653,1622,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1963945.4737698,1413355.86184314,1623,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1963865.50436848,1413333.12600492,1624,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1963741.9158405,1413297.99672897,1625,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1963552.89260777,1413244.27579272,1626,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1963446.8642067,1413202.66559992,1627,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1963352.35409403,1413175.80663549,1628,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1963364.96707094,1413076.10878195,1629,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1963390.89374571,1412957.23282785,1630,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1963452.47899637,1412768.16448433,1631,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1963503.77898689,1412587.64313185,1632,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1963509.8148106,1412566.40797925,1633,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1963539.9909218,1412460.21717933,1634,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1963561.11179373,1412385.88361938,1635,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1963580.99663001,1412288.24883265,1636,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1963608.15934043,1412192.68012011,1637,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1963635.31904347,1412097.10840017,1638,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1963655.20688713,1411999.46759867,1639,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1963855.77848213,1412067.94878545,1640,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964055.12907841,1412113.12573805,1641,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964248.42279926,1412179.54686541,1642,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964452.01380981,1412237.42400912,1643,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964424.84508462,1412332.99272167,1644,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964397.67635943,1412428.55842683,1645,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964790.29962486,1412540.19259542,1646,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964841.62968923,1412359.6802651,1647,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964928.87997208,1412384.49119966,1648,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1965000.8346897,1412407.82550769,1649,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964947.74831189,1412594.4879424,1650,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1965041.75318371,1412623.17840491,1651,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1965179.89745997,1412662.46689572,1652,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1965122.51352756,1412864.21137125,1653,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1965084.67158943,1412996.45816355,1654,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1965065.13260254,1413065.95885418,1655,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1965021.06838275,1413248.5342513,1656,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1965000.26027897,1413321.69192332,1657,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964972.74570439,1413418.41847948,1658,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964966.7038659,1413439.65663946,1659,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964909.32294087,1413641.39810762,1660,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964871.74264533,1413630.71286513,1661,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964713.04890048,1413585.57801593,1662,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964632.11713564,1413562.91134759,1663,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964564.30960333,1413541.90475633,1664,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964550.58690098,1413540.9875036,1665,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964524.04070469,1413531.8270058201,1666,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964395.76366193,1413678.98441794,1667,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
1200,-1964354.48728897,1413575.43109554,1668,FALSE,1,1200.1,530,0330,G5300330001200,5300330001200,1879221.9997,6377.41520446,001200,-0.01,-0.85,0.84,-0.017,-0.039,2.9,2.23,0.16339417,0.20755082
12000,-1974858.29718301,1394234.00540671,1669,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1974819.94398926,1394119.6886498,1670,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1974829.02930239,1394087.82238766,1671,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1974759.15569589,1394056.41625559,1672,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1974705.09492502,1394052.49161685,1673,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1974606.0617038,1394012.77908462,1674,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1974559.29083661,1394010.93856438,1675,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1974521.24740362,1393989.36056978,1676,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1974518.57684484,1393987.84785462,1677,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1974548.77701513,1393881.59389959,1678,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1974344.65068987,1393823.41902466,1679,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1974239.55457846,1393804.95367457,1680,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1974144.7828232,1393777.95035561,1681,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1974124.82580966,1393875.64228268,1682,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1974027.02561669,1393859.25503633,1683,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1973935.27628438,1393821.63263737,1684,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1973891.53686229,1393809.17303714,1685,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1973825.91870699,1393790.47912572,1686,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1973745.72375171,1393767.63201422,1687,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1973665.52879644,1393744.78490272,1688,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1973527.01160432,1393705.32799831,1689,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1973569.37665101,1393556.58870115,1690,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1973627.42220834,1393297.45728582,1691,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1973655.20744766,1393144.56478858,1692,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1973671.57965709,1393114.76760802,1693,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1973713.63494302,1392912.8697558,1694,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1973757.40443897,1392702.73166591,1695,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1973859.49015699,1392731.81008122,1696,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1973954.2799565601,1392758.81039279,1697,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1974056.3626672,1392787.89482287,1698,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1974136.56965202,1392810.74494176,1699,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1974173.02819258,1392821.13245303,1700,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1974552.18137609,1392929.1607658,1701,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1974654.26408672,1392958.25421804,1702,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1974749.04486414,1392985.26355177,1703,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1974858.42048584,1393016.43510774,1704,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1974950.17583293,1393054.07254362,1705,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1975001.21418086,1393068.62227712,1706,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1974975.94311624,1393268.18639781,1707,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
12000,-1975005.78240021,1393357.09675773,1708,FALSE,1,12000.1,530,0330,G5300330012000,5300330012000,1459358.25644,5352.8899396,012000,-0.61,-0.5,0.6,0.034,0.065,3.03,0.95,-0.96256206,-1.2066108
